"Rider","Pos","Country","Team","Stage","Start_Location","End_Location","Stage_Type","Stage_Distance","Time_total","Velocity_kmh","Velocity_mph","Classification"
"Marc HIRSCHI",118,"Switzerland","TEAM SUNWEB","Stage 6","Le Teil","Mont Aigoual","HILLY",191,4.98916666666667,38.2829463838316,23.7930058320893,"Young"
"Clement Russo",119,"France","TEAM ARKEA - SAMSIC","Stage 6","Le Teil","Mont Aigoual","HILLY",191,4.98916666666667,38.2829463838316,23.7930058320893,"Young"
"Roman Kreuziger",120,"Czech Republic","NTT PRO CYCLING TEAM","Stage 6","Le Teil","Mont Aigoual","HILLY",191,4.98916666666667,38.2829463838316,23.7930058320893,"Senior"
"Krists NEILANDS",121,"Latvia","ISRAEL START-UP NATION","Stage 6","Le Teil","Mont Aigoual","HILLY",191,4.98916666666667,38.2829463838316,23.7930058320893,"Senior"
"Marco Marcato",122,"Italy","UAE TEAM EMIRATES","Stage 6","Le Teil","Mont Aigoual","HILLY",191,4.98916666666667,38.2829463838316,23.7930058320893,"Senior"
"Hugo HOFSTETTER",123,"France","ISRAEL START-UP NATION","Stage 6","Le Teil","Mont Aigoual","HILLY",191,4.98916666666667,38.2829463838316,23.7930058320893,"Senior"
"Soren Kragh Andersen",124,"Denmark","TEAM SUNWEB","Stage 6","Le Teil","Mont Aigoual","HILLY",191,4.99055555555556,38.2722921073138,23.7863841561925,"Senior"
"Jack Bauer",125,"New Zealand","MITCHELTON - SCOTT","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Amund Grondahl Jansen",126,"Norway","TEAM JUMBO - VISMA","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Connor SWIFT",127,"England","TEAM ARKEA - SAMSIC","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Young"
"Steff CRAS",128,"Belgium","LOTTO SOUDAL","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Young"
"Daryl Impey",129,"South Africa","MITCHELTON - SCOTT","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Ryan GIBBONS",130,"South Africa","NTT PRO CYCLING TEAM","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Dayer QUINTANA",131,"Colombia","TEAM ARKEA - SAMSIC","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Bryan Coquard",132,"France","B&B HOTELS - VITAL CONCEPT P / B KTM","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"David de la Cruz Melgarejo",133,"Spain","UAE TEAM EMIRATES","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Maxime CHEVALIER",134,"France","B&B HOTELS - VITAL CONCEPT P / B KTM","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Young"
"Kevin Reza",135,"France","B&B HOTELS - VITAL CONCEPT P / B KTM","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Nils Politt",136,"Germany","ISRAEL START-UP NATION","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Marco Haller",137,"Austria","BAHRAIN - MCLAREN","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Pavel SIVAKOV",138,"Russia","INEOS GRENADIERS","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Young"
"Tony Martin",139,"Germany","TEAM JUMBO - VISMA","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Anthony Turgis",140,"France","TOTAL DIRECT ENERGIE","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Lilian Calmejane",141,"France","TOTAL DIRECT ENERGIE","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Geoffrey Soupe",142,"France","TOTAL DIRECT ENERGIE","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Giacomo Nizzolo",143,"Italy","NTT PRO CYCLING TEAM","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Matteo Trentin",144,"Italy","CCC TEAM","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Luka Mezgec",145,"Slovenia","MITCHELTON - SCOTT","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Samuel BEWLEY",146,"New Zealand","MITCHELTON - SCOTT","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Alexander Kristoff",147,"Norway","UAE TEAM EMIRATES","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Andre Greipel",148,"Germany","ISRAEL START-UP NATION","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Luke Rowe",149,"England","INEOS GRENADIERS","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Jens Debusschere",150,"Belgium","B&B HOTELS - VITAL CONCEPT P / B KTM","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Frederik FRISON",151,"Belgium","LOTTO SOUDAL","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Jonas Koch",152,"Germany","CCC TEAM","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Caleb Ewan",153,"Australia","LOTTO SOUDAL","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Christopher Juul Jensen",154,"Denmark","MITCHELTON - SCOTT","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Joris NIEUWENHUIS",155,"Netherlands","TEAM SUNWEB","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Young"
"Wouter Poels",156,"Netherlands","BAHRAIN - MCLAREN","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Jasper De Buyst",157,"Belgium","LOTTO SOUDAL","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Mads PEDERSEN",158,"Denmark","TREK - SEGAFREDO","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Young"
"Michael Morkov",159,"Denmark","DECEUNINCK - QUICK - STEP","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Nikias Arndt",160,"Germany","TEAM SUNWEB","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Maximilian WALSCHEID",161,"Germany","NTT PRO CYCLING TEAM","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Christophe Laporte",162,"France","COFIDIS","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Jerome Cousin",163,"France","TOTAL DIRECT ENERGIE","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"William Bonnet",164,"France","GROUPAMA - FDJ","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Clement VENTURINI",165,"France","AG2R LA MONDIALE","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Benoit Cosnefroy",166,"France","AG2R LA MONDIALE","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Young"
"Guy NIV",167,"Israel","ISRAEL START-UP NATION","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Niccolo Bonifazio",168,"Italy","TOTAL DIRECT ENERGIE","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Sam Bennett",169,"Ireland","DECEUNINCK - QUICK - STEP","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Simone CONSONNI",170,"Italy","COFIDIS","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Roger Kluge",171,"Germany","LOTTO SOUDAL","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Senior"
"Cees Bol",172,"Netherlands","TEAM SUNWEB","Stage 6","Le Teil","Mont Aigoual","HILLY",191,5.06194444444444,37.7325358063985,23.450923434679,"Young"
"Wout Van Aert",1,"Belgium","TEAM JUMBO - VISMA","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Edvald Hagen",2,"Norway","NTT PRO CYCLING TEAM","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Bryan Coquard",3,"France","B&B HOTELS - VITAL CONCEPT P / B KTM","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Christophe Laporte",4,"France","COFIDIS","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Jasper Stuyven",5,"Belgium","TREK - SEGAFREDO","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Clement VENTURINI",6,"France","AG2R LA MONDIALE","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Hugo HOFSTETTER",7,"France","ISRAEL START-UP NATION","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Egan Bernal Gomez",8,"Colombia","INEOS GRENADIERS","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Young"
"Adam Yates",9,"England","MITCHELTON - SCOTT","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Alejandro Valverde",10,"Spain","MOVISTAR TEAM","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Hugo Houle",11,"Canada","ASTANA PRO TEAM","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Julian Alaphilippe",12,"France","DECEUNINCK - QUICK - STEP","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Peter Sagan",13,"Slovakia","BORA - HANSGROHE","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Warren Barguil",14,"France","TEAM ARKEA - SAMSIC","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Mikael Cherel",15,"France","AG2R LA MONDIALE","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Romain Bardet",16,"France","AG2R LA MONDIALE","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Sergio Andres HIGUITA GARCIA",17,"Colombia","EF PRO CYCLING","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Young"
"Thibaut Pinot",18,"France","GROUPAMA - FDJ","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Emanuel Buchmann",19,"Germany","BORA - HANSGROHE","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Guillaume Martin",20,"France","COFIDIS","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Alberto Bettiol",21,"Italy","EF PRO CYCLING","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Miguel Angel LOPEZ MORENO",22,"Colombia","ASTANA PRO TEAM","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Alexey Lutsenko",23,"Kazakhstan","ASTANA PRO TEAM","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Luis Leon Sanchez",24,"Spain","ASTANA PRO TEAM","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Tom Dumoulin",25,"Netherlands","TEAM JUMBO - VISMA","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Michael Gogl",26,"Austria","NTT PRO CYCLING TEAM","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Primoz Roglic",27,"Slovenia","TEAM JUMBO - VISMA","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Nairo Quintana",28,"Colombia","TEAM ARKEA - SAMSIC","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Enric Mas Nicolau",29,"Spain","MOVISTAR TEAM","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Young"
"Marc Soler",30,"Spain","MOVISTAR TEAM","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Rigoberto Uran",31,"Colombia","EF PRO CYCLING","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Cyril Gautier",32,"France","B&B HOTELS - VITAL CONCEPT P / B KTM","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Valentin MADOUAS",33,"France","GROUPAMA - FDJ","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Young"
"Rudy Molard",34,"France","GROUPAMA - FDJ","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Ion IZAGUIRRE INSAUSTI",35,"Spain","ASTANA PRO TEAM","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"George Bennett",36,"New Zealand","TEAM JUMBO - VISMA","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Gorka Izaguirre Insausti",37,"Spain","ASTANA PRO TEAM","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Omar Fraile Matarranz",38,"Spain","ASTANA PRO TEAM","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Matthieu Ladagnous",39,"France","GROUPAMA - FDJ","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Sepp KUSS",40,"United States","TEAM JUMBO - VISMA","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Stefan Kung",41,"Switzerland","GROUPAMA - FDJ","Stage 7","Millau","Lavaur","FLAT",168,3.53416666666667,47.5359585003537,29.5437902426064,"Senior"
"Michal Kwiatkowski",42,"Poland","INEOS GRENADIERS","Stage 7","Millau","Lavaur","FLAT",168,3.53833333333333,47.4799811587376,29.5090000986561,"Senior"
"Tadej POGACAR",43,"Slovenia","UAE TEAM EMIRATES","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Young"
"Sonny Colbrelli",44,"Italy","BAHRAIN - MCLAREN","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Matteo Trentin",45,"Italy","CCC TEAM","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Mikel Landa Meana",46,"Spain","BAHRAIN - MCLAREN","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Jose Rojas",47,"Spain","MOVISTAR TEAM","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Carlos Verona Quintanilla",48,"Spain","MOVISTAR TEAM","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Nelson Oliveira",49,"Portugal","MOVISTAR TEAM","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Dario Cataldo",50,"Italy","MOVISTAR TEAM","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Richard CARAPAZ",51,"Ecuador","INEOS GRENADIERS","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Greg Van Avermaet",52,"Belgium","CCC TEAM","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Fabio Aru",53,"Italy","UAE TEAM EMIRATES","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Damiano Caruso",54,"Italy","BAHRAIN - MCLAREN","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Felix GROSSSCHARTNER",55,"Austria","BORA - HANSGROHE","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Roman Kreuziger",56,"Czech Republic","NTT PRO CYCLING TEAM","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Luka Mezgec",57,"Slovenia","MITCHELTON - SCOTT","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Esteban CHAVES RUBIO",58,"Colombia","MITCHELTON - SCOTT","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Bauke Mollema",59,"Netherlands","TREK - SEGAFREDO","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Pierre Rolland",60,"France","B&B HOTELS - VITAL CONCEPT P / B KTM","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Daniel Oss",61,"Italy","BORA - HANSGROHE","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Richie Porte",62,"Australia","TREK - SEGAFREDO","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Gregor Muhlberger",63,"Austria","BORA - HANSGROHE","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Hugh John CARTHY",64,"England","EF PRO CYCLING","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Krists NEILANDS",65,"Latvia","ISRAEL START-UP NATION","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Nils Politt",66,"Germany","ISRAEL START-UP NATION","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Toms Skujins",67,"Latvia","TREK - SEGAFREDO","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Thomas De Gendt",68,"Belgium","LOTTO SOUDAL","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Jan Polanc",69,"Slovenia","UAE TEAM EMIRATES","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Lennard Kamna",70,"Germany","BORA - HANSGROHE","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Young"
"Robert Gesink",71,"Netherlands","TEAM JUMBO - VISMA","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Daniel Martin",72,"Ireland","ISRAEL START-UP NATION","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"David Gaudu",73,"France","GROUPAMA - FDJ","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Young"
"Sebastien Reichenbach",74,"Switzerland","GROUPAMA - FDJ","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Michael HUNDAHL",75,"Denmark","NTT PRO CYCLING TEAM","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Connor SWIFT",76,"England","TEAM ARKEA - SAMSIC","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Young"
"Dylan Van Baarle",77,"Netherlands","INEOS GRENADIERS","Stage 7","Millau","Lavaur","FLAT",168,3.55666666666667,47.2352389878163,29.3568918507249,"Senior"
"Marco Marcato",78,"Italy","UAE TEAM EMIRATES","Stage 7","Millau","Lavaur","FLAT",168,3.55944444444444,47.1983767754019,29.3339818367942,"Senior"
"Davide FORMOLO",79,"Italy","UAE TEAM EMIRATES","Stage 7","Millau","Lavaur","FLAT",168,3.56111111111111,47.1762870514821,29.3202529841405,"Senior"
